City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
284,udachnyy,66.4167,112.4,-4.75,73,48,10.43,RU,1680491577
285,qasigiannguit,68.8193,-51.1922,-18.86,89,74,1.88,GL,1680491577
286,tuatapere,-46.1333,167.6833,16.33,51,90,0.86,NZ,1680491577
287,taseyevo,57.2169,94.8978,-3.17,67,99,4.95,RU,1680491577
288,aripuana,-9.1667,-60.6333,21.7,98,80,1.75,BR,1680491577
289,rio branco do sul,-25.19,-49.3142,15.12,98,53,1.57,BR,1680491577
290,pisco,-13.7,-76.2167,24.03,88,40,4.63,PE,1680491578
291,gewane,10.1664,40.6453,23.81,68,43,0.91,ET,1680491578
292,zuwarah,32.9312,12.082,13.92,60,0,8.38,LY,1680491578
293,nizwa,22.9333,57.5333,23.8,18,54,2.13,OM,1680491525
294,eenhana,-17.4667,16.3333,18.6,75,16,2.41,NA,1680491578
295,juneau,58.3019,-134.4197,5.12,95,100,4.63,US,1680491579
296,acajutla,13.5928,-89.8275,26.62,72,92,4.45,SV,1680491579
297,damietta,31.4165,31.8133,16.51,75,0,4.15,EG,1680491579
298,touros,-5.1989,-35.4608,25.36,81,90,2.6,BR,1680491580
299,diego de almagro,-26.3667,-70.05,19.61,65,0,0.47,CL,1680491580
300,kaura namoda,12.5898,6.5779,24.23,12,14,3.92,NG,1680491580
301,goundi,9.3627,17.366,30.51,37,55,1.06,TD,1680491580
302,hulan,45.9833,126.6,14.81,40,100,9.55,CN,1680491581
303,lagoa,39.05,-27.9833,13.96,60,30,8.11,PT,1680491582
304,christchurch,-43.5333,172.6333,16.9,64,75,4.63,NZ,1680491407
305,luanda,-8.8368,13.2343,26.19,85,98,4.08,AO,1680491583
306,geraldton,-28.7667,114.6,25.23,65,92,8.23,AU,1680491584
307,broome,42.2506,-75.833,0.21,56,0,1.34,US,1680491585
308,hay river,60.8156,-115.7999,-14.79,97,60,0.37,CA,1680491559
309,kimbe,-5.5502,150.1429,30.24,71,71,2.01,PG,1680491586
310,plerin,48.5425,-2.7798,6.36,88,39,1.79,FR,1680491586
311,serebryansk,49.6925,83.2892,-6.74,77,21,2.38,KZ,1680491587
312,sulina,45.1559,29.6536,9.55,91,100,2.65,RO,1680491587
313,wolow,51.3366,16.6443,0.06,85,70,4.76,PL,1680491588
314,sibolga,1.7427,98.7792,25.78,85,100,0.45,ID,1680491588
315,husavik,66.0449,-17.3389,-0.71,82,68,4.84,IS,1680491589
316,moussoro,13.6408,16.4901,25.75,12,8,4.69,TD,1680491590
317,clyde river,70.4692,-68.5914,-27.8,96,12,1.67,CA,1680491590
318,lompoc,34.6391,-120.4579,11.12,80,75,7.2,US,1680491149
319,cap malheureux,-19.9842,57.6142,26.93,76,92,3.13,MU,1680491363
320,spasskoye,44.6108,132.7969,16.71,35,73,4.5,RU,1680491591
321,puerto del rosario,28.5004,-13.8627,17.86,82,75,4.12,ES,1680491320
322,doha,25.2867,51.5333,18.99,55,0,8.23,QA,1680490902
323,nipawin,53.3668,-104.0009,-9.99,92,100,4.87,CA,1680491592
324,cabedelo,-6.9811,-34.8339,25.37,76,89,2.86,BR,1680491593
325,tikrit,34.6071,43.6782,15.02,42,97,1.88,IQ,1680491594
326,airai,-8.9266,125.4092,23.69,49,100,0.84,TL,1680491594
327,zharkent,44.1628,80.0,6.88,22,0,4.48,KZ,1680491595
328,birin,26.8865,88.0718,16.41,53,1,1.32,NP,1680491595
329,saint paul,44.9444,-93.0933,3.46,80,0,4.12,US,1680491589
330,arvika,59.6553,12.5852,-3.66,91,99,0.87,SE,1680491596
331,mus,39.0,41.75,2.02,95,75,1.21,TR,1680491597
332,rodrigues alves,-7.738,-72.6509,21.69,99,90,1.17,BR,1680491598
333,tautira,-17.7333,-149.15,27.66,73,100,2.88,PF,1680491598
334,tura,25.5198,90.2201,24.01,61,0,2.92,IN,1680491599
335,perbaungan,3.5679,98.956,26.06,88,100,1.92,ID,1680491599
336,amahai,-3.3333,128.9167,28.29,74,93,2.16,ID,1680491600
337,itarema,-2.9248,-39.9167,23.61,90,100,1.73,BR,1680491600
338,jiran,24.3167,74.8833,26.53,33,2,3.58,IN,1680491600
339,brooks,50.5834,-111.8851,-2.2,84,100,1.67,CA,1680491601
340,lavrentiya,65.5833,-171.0,-13.2,81,99,1.79,RU,1680491601
341,tari,12.4086,4.4914,25.13,11,18,4.16,NG,1680491583
342,gurabo,18.2544,-65.9729,25.64,85,24,0.89,PR,1680491602
343,taranagar,28.6709,75.0351,25.14,37,19,0.66,IN,1680491603
344,yar-sale,66.8333,70.8333,-12.47,87,12,7.9,RU,1680491603
345,boende,-0.2167,20.8667,21.86,89,46,0.82,CD,1680491604
346,jinchang,38.4953,102.1739,5.2,31,76,4.82,CN,1680491604
347,ambon,-3.6954,128.1814,32.08,62,20,3.09,ID,1680491605
348,milot,19.6167,-72.2167,22.85,87,4,1.22,HT,1680491605
349,bell ville,-32.6259,-62.6887,19.26,68,100,2.75,AR,1680491606
350,haines junction,60.7522,-137.5108,-3.99,95,100,1.09,CA,1680491606
351,bilma,18.6853,12.9164,22.52,7,91,3.36,NE,1680491606
352,talcahuano,-36.7167,-73.1167,12.82,76,0,5.14,CL,1680491607
353,da nang,16.0678,108.2208,29.99,66,20,2.06,VN,1680491526
354,ugoofaaru,5.6667,73.0,28.23,66,9,3.81,MV,1680491608
355,riviere-au-renard,48.9957,-64.3971,-6.93,76,49,14.0,CA,1680491608
356,digboi,27.3833,95.6333,17.04,94,100,1.1,IN,1680491609
357,heidelberg,-26.5048,28.3592,16.08,71,17,1.33,ZA,1680491609
358,naron,43.5167,-8.1528,8.66,73,63,2.52,ES,1680491609
359,pevek,69.7008,170.3133,-24.58,90,99,1.19,RU,1680491610
360,miraflores,19.2167,-98.8083,22.24,42,31,1.47,MX,1680491128
361,storsteinnes,69.2408,19.2344,-1.46,81,100,2.49,NO,1680491610
362,freeport,40.6576,-73.5832,7.77,37,0,4.63,US,1680491311
363,asau,46.4333,26.4,6.51,93,100,0.69,RO,1680491611
364,angoram,-4.0625,144.0661,31.11,68,64,0.14,PG,1680491611
365,kamenka,51.3223,42.7678,7.4,78,100,2.62,RU,1680491611
366,klaksvik,62.2266,-6.589,6.51,82,100,7.58,FO,1680491612
367,mahajanga,-15.7167,46.3167,25.25,85,96,2.43,MG,1680491333
368,ouesso,1.6136,16.0517,22.11,80,34,0.94,CG,1680491613
369,ishigaki,24.3448,124.1572,22.14,58,0,5.04,JP,1680491585
370,kolokani,13.5728,-8.0339,24.62,9,19,4.1,ML,1680491613
371,ekibastuz,51.6667,75.3667,1.99,27,0,4.92,KZ,1680491565
372,kangaatsiaq,68.3065,-53.4641,-20.98,97,100,2.67,GL,1680491614
373,ust-tsilma,65.441,52.1498,-17.52,100,100,1.13,RU,1680491615
374,oranjemund,-28.55,16.4333,17.22,75,95,4.65,NA,1680491616
375,cape coast,5.1053,-1.2466,26.35,84,24,2.08,GH,1680491616
376,banda aceh,5.5577,95.3222,28.45,68,88,2.35,ID,1680491617
377,beringovskiy,63.05,179.3167,-3.86,88,100,1.44,RU,1680491617
378,skalat,49.4273,25.9787,2.83,96,100,6.36,UA,1680491617
379,lander,42.833,-108.7307,0.45,56,20,2.57,US,1680491618
380,komsomolskiy,40.4272,71.7189,16.4,63,92,1.03,UZ,1680491618
381,antofagasta,-23.65,-70.4,21.6,86,29,2.11,CL,1680491294
382,luderitz,-26.6481,15.1594,15.01,84,4,5.0,NA,1680491619
383,kassala,15.451,36.4,23.34,40,45,2.99,SD,1680491619
384,leeton,-34.5667,146.4,27.72,36,0,3.52,AU,1680491620
385,bosaso,11.2842,49.1816,27.99,69,3,2.95,SO,1680491620
386,san quintin,30.4833,-115.95,13.45,86,0,7.37,MX,1680491620
387,chernyshevskiy,63.0128,112.4714,-7.31,89,100,5.36,RU,1680491621
388,kristiinankaupunki,62.2743,21.376,-13.28,89,10,2.39,FI,1680491621
389,namatanai,-3.6667,152.4333,29.74,67,44,2.53,PG,1680491621
390,bani walid,31.7566,13.9942,11.83,64,1,4.8,LY,1680491621
391,coquimbo,-29.9533,-71.3436,14.85,100,0,1.03,CL,1680491597
392,enterprise,36.0252,-115.2419,21.61,21,40,10.29,US,1680491622
393,kinablangan,7.6947,126.5503,25.5,90,100,2.16,PH,1680491622
394,portland,45.5234,-122.6762,5.46,88,100,3.09,US,1680491467
395,poco verde,-10.7083,-38.1833,22.33,90,74,1.09,BR,1680491576
396,xuddur,4.1213,43.8894,23.69,76,100,1.95,SO,1680491622
397,borogontsy,62.6683,131.1683,-6.66,84,98,2.3,RU,1680491623
398,tessalit,20.1986,1.0114,24.07,8,82,3.92,ML,1680491623
399,rapid valley,44.0625,-103.1463,5.63,35,100,8.23,US,1680491623
400,tucuman,-26.8241,-65.2226,17.0,94,75,2.06,AR,1680491420
401,rucheng,32.3883,120.5553,19.43,1,100,2.24,CN,1680491624
402,moa,20.6569,-74.9403,24.84,79,59,3.76,CU,1680491624
403,alihe,50.5667,123.7167,1.7,45,100,6.49,CN,1680491624
404,dunnville,42.9001,-79.6163,1.71,69,78,3.15,CA,1680491503
405,andros,37.8333,24.9333,16.31,89,89,5.39,GR,1680491625
406,aviles,43.5547,-5.9248,8.85,83,20,1.03,ES,1680491625
407,mamakan,57.8161,114.0028,-7.16,72,100,5.04,RU,1680491625
408,jalu,29.0331,21.5482,18.31,16,0,6.23,LY,1680491625
409,beisfjord,68.3751,17.5988,-1.96,63,99,3.95,NO,1680491626
410,baykit,61.67,96.37,-4.3,93,100,2.79,RU,1680491626
411,vao,-22.6667,167.4833,25.92,80,13,3.92,NC,1680491626
412,ajdabiya,30.7554,20.2263,20.11,18,58,7.27,LY,1680491626
413,turkan,40.3639,50.215,9.1,87,75,2.06,AZ,1680491627
414,aromashevo,56.8602,68.6375,1.22,70,18,3.48,RU,1680491628
415,gaoua,10.2992,-3.2508,28.44,47,83,2.56,BF,1680491629
416,nova olimpia,-14.7972,-57.2881,22.27,91,2,1.62,BR,1680491629
417,bereda,43.2686,-7.5406,4.76,99,47,0.36,ES,1680491629
418,leh,34.1667,77.5833,-4.23,77,95,0.43,IN,1680491630
419,gigmoto,13.7796,124.39,28.72,70,97,3.92,PH,1680491630
420,hovd,48.0056,91.6419,-10.34,28,76,1.15,MN,1680491630
421,soyo,-6.1349,12.3689,27.07,83,93,3.32,AO,1680491631
422,bima,-8.4667,118.7167,27.16,88,100,1.61,ID,1680491631
423,baltay,52.4652,46.6308,5.04,69,17,2.02,RU,1680491631
424,manicore,-5.8092,-61.3003,21.36,99,100,0.97,BR,1680491632
425,katobu,-4.9408,122.5276,25.46,91,100,0.33,ID,1680491632
426,svetlaya,46.5389,138.3297,6.96,67,3,2.94,RU,1680491632
427,salinopolis,-0.6136,-47.3561,25.18,83,95,3.79,BR,1680491632
428,murmashi,68.8154,32.8115,-17.55,84,0,2.0,RU,1680491633
429,ihosy,-22.4,46.1167,18.63,94,98,2.3,MG,1680491633
430,coxim,-18.5067,-54.76,22.96,85,0,1.68,BR,1680491633
431,marystown,47.1666,-55.1483,1.03,100,7,5.81,CA,1680491634
432,inhambane,-23.865,35.3833,22.92,70,68,1.38,MZ,1680491634
433,marsh harbour,26.5412,-77.0636,24.32,78,7,1.94,BS,1680491634
434,santa cruz,-17.8,-63.1667,24.7,88,3,1.03,BO,1680491634
435,henties bay,-22.116,14.2845,15.8,90,11,3.48,NA,1680491635
436,villazon,-22.0866,-65.5942,9.6,77,94,2.02,BO,1680491635
437,martapura,-3.4167,114.85,29.05,74,40,4.12,ID,1680491635
438,thinadhoo,0.5333,72.9333,27.67,69,5,1.38,MV,1680491635
439,kurchum,48.5722,83.6542,-1.69,35,28,3.65,KZ,1680491635
440,gorontalo,0.5412,123.0595,31.29,58,100,1.51,ID,1680491636
441,boralday,43.3578,76.8594,-0.08,37,0,2.0,KZ,1680491636
442,yaring,6.8662,101.3689,28.56,67,81,1.49,TH,1680491637
443,teguise,29.0605,-13.564,16.12,77,0,10.29,ES,1680491637
444,oum hadjer,13.2954,19.6966,28.16,14,71,2.77,TD,1680491637
445,kashan,33.9831,51.4364,11.85,30,0,2.56,IR,1680491637
446,sri aman,1.2376,111.4621,31.65,59,66,0.73,MY,1680491637
447,kudahuvadhoo,2.6708,72.8944,27.69,70,6,1.59,MV,1680491638
448,oistins,13.0667,-59.5333,26.05,73,20,8.75,BB,1680491638
449,ilheus,-14.7889,-39.0494,24.08,83,35,1.63,BR,1680491638
450,kahului,20.8947,-156.47,24.91,77,40,4.12,US,1680491639
451,karaton,-6.3424,106.1045,28.11,69,100,2.78,ID,1680491639
452,shubarshi,48.5872,57.1869,7.08,39,93,4.25,KZ,1680491639
453,fuengirola,36.54,-4.6247,14.91,93,0,3.09,ES,1680491640
454,foam lake,51.65,-103.5343,-9.31,93,100,5.13,CA,1680491640
455,zhigansk,66.7697,123.3711,-6.81,94,100,11.28,RU,1680491640
456,porto velho,-8.7619,-63.9039,24.03,94,20,1.03,BR,1680491640
457,pitimbu,-7.4706,-34.8086,25.33,77,98,3.05,BR,1680491640
458,mariakani,-3.8633,39.4736,23.6,91,97,1.8,KE,1680491641
459,balmedie,57.2505,-2.0616,2.13,87,20,3.6,GB,1680491641
460,oksfjord,70.2396,22.3479,-1.9,67,100,3.63,NO,1680491641
461,shimoda,34.6667,138.95,15.06,62,36,9.01,JP,1680491642
462,allapalli,19.4167,80.0667,29.91,51,66,2.31,IN,1680491642
463,nha trang,12.25,109.1833,31.0,61,8,2.69,VN,1680491532
464,pachino,36.7186,15.0907,11.74,78,21,7.04,IT,1680491643
465,port-gentil,-0.7193,8.7815,26.22,80,96,5.83,GA,1680491644
466,muros,42.7762,-9.0603,7.69,88,84,2.79,ES,1680491644
467,beawar,26.1,74.3167,24.9,42,0,6.11,IN,1680491645
468,lakes entrance,-37.8811,147.981,21.2,58,4,3.76,AU,1680491645
469,mozarlandia,-14.7447,-50.5706,21.26,94,100,1.75,BR,1680491471
470,lahaina,20.8783,-156.6825,25.58,88,100,2.39,US,1680491486
471,malpe,13.35,74.7167,26.61,69,62,2.21,IN,1680491100
472,walvis bay,-22.9575,14.5053,15.97,84,6,3.97,NA,1680491352
473,kokopo,-4.352,152.2633,29.49,63,44,1.92,PG,1680491362
474,sosnovo-ozerskoye,52.5249,111.5418,-8.5,35,100,10.0,RU,1680491648
475,dong hoi,17.4833,106.6,30.93,57,5,2.57,VN,1680491648
476,kruisfontein,-34.0033,24.7314,17.71,87,100,7.84,ZA,1680491648
477,nantucket,41.2835,-70.0995,5.03,45,0,6.17,US,1680491649
478,arlit,18.7369,7.3853,22.35,5,100,2.45,NE,1680491650
479,verkhoyansk,67.5447,133.385,-5.76,73,100,7.37,RU,1680491650
480,pacific grove,36.6177,-121.9166,11.4,80,100,6.69,US,1680491651
481,moron,-34.6534,-58.6198,19.86,84,100,1.54,AR,1680491651
482,correntina,-13.3433,-44.6367,22.03,69,65,1.68,BR,1680491651
483,krasnyy yar,46.5331,48.3456,6.96,81,100,2.57,RU,1680491652
484,asosa,10.0667,34.5333,19.5,17,20,2.98,ET,1680491653
485,bud,39.447,-86.1758,9.95,73,0,3.51,US,1680491653
486,maldonado,-34.6667,-54.9167,18.66,65,87,1.87,UY,1680491654
487,mandurah,-32.55,115.7,24.39,61,0,4.41,AU,1680491608
488,umea,63.8284,20.2597,-11.72,78,0,2.06,SE,1680491654
489,whitehorse,60.7161,-135.0538,-2.88,69,100,0.89,CA,1680491645
490,mildura,-34.2,142.15,24.48,34,84,2.06,AU,1680491655
491,dubrovytsya,51.5744,26.565,0.93,94,100,7.11,UA,1680491655
492,sinnamary,5.3833,-52.95,24.59,85,36,3.82,GF,1680491655
493,karabuk,41.2049,32.6277,11.14,90,100,0.64,TR,1680491656
494,sistranda,63.7256,8.834,2.98,77,100,7.06,NO,1680491656
495,golkoy,40.6875,37.6178,5.67,89,98,3.67,TR,1680491657
496,havre-saint-pierre,50.2334,-63.5986,-4.73,71,60,11.96,CA,1680491657
497,ondjiva,-17.0667,15.7333,19.51,72,53,1.85,AO,1680491657
498,kulhudhuffushi,6.6221,73.07,28.29,62,43,2.5,MV,1680491658
499,ryabovo,59.4,31.1333,-3.45,95,100,4.87,RU,1680491658
500,gisborne,-38.6533,178.0042,17.33,71,98,5.14,NZ,1680491658
501,sovetskiy,61.3614,63.5842,0.78,89,86,1.3,RU,1680491659
502,mehamn,71.0357,27.8492,-3.05,74,0,7.2,NO,1680491298
503,rapid city,44.0805,-103.231,5.61,35,100,8.23,US,1680491660
504,ziduri,45.3,27.0833,9.33,80,80,3.37,RO,1680491660
505,riberalta,-10.9833,-66.1,22.7,97,97,1.15,BO,1680491661
506,bani,18.2833,-70.3333,23.69,79,11,4.3,DO,1680491661
507,rundu,-17.9333,19.7667,18.19,74,15,1.78,NA,1680491662
508,januaria,-15.4833,-44.3667,25.08,37,83,0.61,BR,1680491663
509,hoopstad,-27.8327,25.9083,16.1,70,79,2.51,ZA,1680491663
510,makakilo city,21.3469,-158.0858,25.18,80,100,2.57,US,1680491664
511,mnogovershinnyy,53.9353,139.9242,-0.06,80,94,1.6,RU,1680491664
512,tiznit,29.5833,-9.5,16.06,70,0,0.84,MA,1680491665
513,berdigestyakh,62.0989,126.6992,-6.61,84,73,2.11,RU,1680491665
514,bairiki,1.3292,172.9752,27.66,76,33,5.96,KI,1680491665
515,zhuhai,22.2769,113.5678,23.25,88,40,8.75,CN,1680491666
516,porangatu,-13.4408,-49.1486,20.39,97,100,0.77,BR,1680491667
517,linares,-35.85,-71.6,15.49,49,61,2.7,CL,1680491667
518,kargasok,59.0556,80.8572,-0.21,87,100,4.65,RU,1680491668
519,krasnyy chikoy,50.3643,108.7512,-7.3,44,75,5.12,RU,1680491668
520,fuerte olimpo,-21.0415,-57.8738,23.12,61,0,1.76,PY,1680491669
521,churapcha,62.0025,132.4325,-6.87,77,77,2.91,RU,1680491670
522,bayan,46.0833,127.4,18.76,19,100,8.71,CN,1680491670
523,miri,4.4148,114.0089,29.06,65,83,1.56,MY,1680491671
524,bajitpur,24.2167,90.95,26.05,63,4,3.14,BD,1680491671
525,kavieng,-2.5744,150.7967,29.67,66,93,4.35,PG,1680491671
526,ilebo,-4.3167,20.5833,21.1,98,97,0.57,CD,1680491671
527,ribas do rio pardo,-20.4431,-53.7592,22.26,75,0,1.53,BR,1680491474
528,taunton,51.0211,-3.1047,4.31,94,27,1.77,GB,1680491672
529,hambantota,6.1241,81.1185,27.19,89,40,1.54,LK,1680491672
530,srednekolymsk,67.45,153.6833,-13.63,73,10,2.72,RU,1680491673
531,parkes,-33.1333,148.1833,26.86,30,1,0.45,AU,1680491674
532,brae,60.3964,-1.353,6.03,84,100,5.76,GB,1680491674
533,balykshi,47.0667,51.8667,3.0,100,40,1.0,KZ,1680491674
534,wenling,28.3669,121.36,16.83,69,74,2.91,CN,1680491675
535,pacifica,37.6138,-122.4869,11.52,80,75,8.23,US,1680491521
536,takanabe,32.1333,131.5,19.01,52,1,3.77,JP,1680491676
537,ulaangom,49.9811,92.0667,-11.87,47,2,2.43,MN,1680491676
538,port augusta,-32.5,137.7667,24.58,21,12,2.14,AU,1680491677
539,faanui,-16.4833,-151.75,28.37,69,99,2.65,PF,1680491677
540,kuminskiy,58.6667,66.5667,1.82,88,100,1.56,RU,1680491677
541,burgos,42.3394,-3.7079,-1.77,93,0,2.57,ES,1680491678
542,pocone,-16.2567,-56.6228,24.2,78,3,2.03,BR,1680491678
543,shabqadar,34.2139,71.5552,17.12,90,100,2.07,PK,1680491679
544,road town,18.4167,-64.6167,25.05,76,2,9.54,VG,1680491679
545,fortuna,40.5982,-124.1573,7.59,81,92,2.24,US,1680491130
546,ternate,0.8,127.4,28.56,74,86,2.71,ID,1680491680
547,sandwick,60.0,-1.25,6.9,81,100,7.2,GB,1680491680
548,ostersund,63.1792,14.6357,-4.75,68,100,4.63,SE,1680491508
549,sioux lookout,50.1001,-91.917,-0.98,97,100,4.43,CA,1680491681
550,alenquer,-1.9417,-54.7383,22.01,96,96,1.01,BR,1680491681
551,villa bruzual,9.3328,-69.1208,25.7,67,25,2.63,VE,1680491681
552,arequipa,-16.3989,-71.535,16.53,85,96,0.41,PE,1680491392
553,yaan,7.3833,8.5667,28.27,60,88,3.41,NG,1680491682
554,menomonie,44.8755,-91.9193,4.02,70,0,4.12,US,1680491682
555,boromo,11.75,-2.9333,30.19,11,55,1.32,BF,1680491682
556,nome,64.5011,-165.4064,-12.13,78,0,2.06,US,1680491682
557,mporokoso,-9.3727,30.125,16.37,95,100,1.3,ZM,1680491683
558,belaya gora,68.5333,146.4167,-13.91,79,57,4.22,RU,1680491683
559,iskateley,67.6803,53.1512,-17.27,99,75,2.11,RU,1680491683
560,suntar,62.1444,117.6319,-5.02,81,72,4.23,RU,1680491683
561,kyra,49.5776,111.9753,-7.36,45,4,5.05,RU,1680491684
562,petrolina de goias,-16.095,-49.3381,19.79,92,95,0.73,BR,1680491684
563,mogadishu,2.0371,45.3438,27.48,78,68,1.8,SO,1680491436
564,solnechnyy,50.7214,136.6319,7.29,79,100,1.57,RU,1680491684
565,kulunda,52.566,78.9385,0.13,27,4,2.2,RU,1680491684
566,hualmay,-11.0964,-77.6139,24.67,80,95,3.35,PE,1680491685
567,saint-joseph,-21.3667,55.6167,24.21,74,52,2.63,RE,1680491685
568,puerto baquerizo moreno,-0.9,-89.6,26.39,81,66,3.17,EC,1680491685
569,sterling,39.0062,-77.4286,7.53,64,0,0.0,US,1680490924
570,laurel,39.0993,-76.8483,8.34,62,0,0.0,US,1680491583
